Date Created,Number of Likes,Source of Tweet,Tweets
2020-01-31 23:53:53+00:00,13,Twitter for iPhone,"“Estimates by the University of Hong Kong suggest the true total number of cases could be far higher than official figures suggest. Based on mathematical models...experts there say more than 75,000 people may have been infected in city of Wuhan alone”

 https://t.co/30kQN1g96C"
2020-01-31 23:53:35+00:00,18,dlvr.it,'I saw Singapore's first SARS case; I’m still alive and standing': At the frontline of the Wuhan coronavirus https://t.co/n1UGOZebge https://t.co/3UBQKFp1sm
2020-01-31 23:53:35+00:00,2,Twitter Web App,"2) CDC issued a mandatory quarantine for the 1st time in over 50 years. The quarantine order was given to 195 Embassy employees and their families who returned from Wuhan, China earlier this week. They are currently at March Air Reserve base in California.
https://t.co/aUoRwg7KgO"
2020-01-31 23:53:26+00:00,2,Twitter for Android,"Another quote: ""Overall, our lives in Beijing are much less restricted and scary than those in Wuhan. I’m sure the population in that city is experiencing much more in the way of social unrest. My heart goes out to them."""
2020-01-31 23:53:26+00:00,0,Twitter for Android,"Isn't it fishy that the death toll for Wuhan virus in China suddenly rise like nobody business? If the citizens are so selfish, I'm sure the government is too by covering and not reporting these earlier."
2020-01-31 23:53:20+00:00,0,Twitter for iPhone,Are you aware that HIV medicine was used to cure one of the expert who caught the new carina virus when he visited wuhan in early Jan. to assess the situation? Tons of report on his remedy.
2020-01-31 23:53:11+00:00,0,Twitter Web App,"@PDChina Oh Dear!! We, Mongolians from Ulaanbaatar, Wish you, all brave women and men in Wuhan, all the strength and will so that you come over this terrible situation!"
2020-01-31 23:53:04+00:00,0,Twitter Web Client,A coronavirus case has been confirmed in the San Francisco Bay Area near Silicon Valley — a man who recently returned from Wuhan and Shanghai https://t.co/uh9lYDUZaD via @businessinsider   #coronavirus  #SanFrancisco
2020-01-31 23:53:00+00:00,0,Twitter Web Client,"""
CDC issues mandatory quarantine for first time in more than 50 years to Wuhan passengers in California"" https://t.co/dbOSgeoPxA #CDC #quarantine #coronavirus"
2020-01-31 23:52:47+00:00,2,Twitter for iPhone,"Wuhan coronavirus update: 
01/02/2020 06:34 am
258 dead, 11,186 infections and 15,238 suspected cases"
2020-01-31 23:52:46+00:00,0,Twitter Web Client,A Timeline of How the Wuhan Coronavirus Has Spread—And How the World Has Reacted https://t.co/CUpaLqEu5J
2020-01-31 23:52:45+00:00,0,Twitter for Android,"You can now fly from New York to Hong Kong for $193 (with a six-hour stopover in Wuhan).
#TheMoreYouKnow
https://t.co/LyM9YWiVcY"
2020-01-31 23:52:43+00:00,0,Twitter Web App,31 Jan 2020 23:50 GMT: End of day GMT Wuhan coronavirus #2019-nCoV chart showing cases and deaths over time. All data from @BNONews/@BNODesk: https://t.co/UodFEVowuL https://t.co/21vzCKOdt5
2020-01-31 23:52:37+00:00,2,Twitter for Android,"@TayTayLLP @SGCFin Here they are again, in 2015, Dr. Ge &amp; Shi (both work in Wuhan now, look it up) this time at the University of North Carolina ""...using an HIV-based pseudovirus.."" 

Fake? They're science journals.

2015 article.
https://t.co/OpEd9ELyeV"
2020-01-31 23:52:37+00:00,0,Twitter for iPad,"@twiddderdude @kumarrahul0204 @ARanganathan72 Not really, there was Wuhan protest last June/July. The protesters are silenced and no one knows how are them now. Don’t forget Tiananmen Massacre, cultural revolution. CCP kills millions of Chinese in this 70 years."
2020-01-31 23:52:28+00:00,0,Twitter for Android,"One of my co-workers is a Malaysian ex-pat. She's been here in ph for a long long time and she's even supporting charities and all.

One day she tried to book grab and it says ""if you're a chinese national, you are not welcome here because you have wuhan virus"" 😔"
2020-01-31 23:52:24+00:00,0,Twitter for iPhone,@dbongino Nationwide Suicide watch!  Gonna have these Democrats intentionally takin flights to Wuhan to off themselves.  Hahaha
2020-01-31 23:52:21+00:00,1,Twitter for iPhone,"A cartoon illustration, in which delicacies from all over the country are trying to cheer up Re Gan Mian (hot and dry noodle) in Wuhan, has become an internet sensation. Other illustrations have also popped up to offer support to the people of #Wuhan. #fightingcoronavirus https://t.co/Yt4IPqO70h"
2020-01-31 23:52:14+00:00,1,Twitter for Android,"Many Russians Think America Created the Wuhan Coronavirus, and the Reasons May Shock You https://t.co/8Cej6ZvYQu via @ccnmarkets"
2020-01-31 23:52:10+00:00,1,Twitter for Android,@RonJere19448224 @catcontentonly @ezzzzzzx When's the last time the Wuhan coronavirus did? The death toll is only at 213 confirmed right now...
2020-01-31 23:52:06+00:00,0,Twitter for iPhone,"My heart and sympathy goes out to the people of Wuhan China being affected by the new Wuhan Flu also known as the #NovelCoronavirus 2019. Make sure that you are also preparing where you are. Stay safe guys,more Kingdoms Eclipse material coming soon. I will not  let this stop me!"
2020-01-31 23:52:03+00:00,0,Twitter for iPhone,"I firmly believe that it is a natural response of us being humans to flee from a place where chaos occurs. In our body, when a portion of our finger struck a sharp pin, the response is to withdraw the arm and move away. It’s an instinct. Same with whats happening in Wuhan."
2020-01-31 23:52:01+00:00,0,ThreadReaderApp,"@DazAltTheory Hallo, you can read it here: Thread by @DazAltTheory: #CoronaOutbreak #CoronaVirus #CoronaOutbreakVirus #Wuhan #China The Chinese Military, it's… https://t.co/2kQXFKdAnN. Talk to you soon. 🤖"
2020-01-31 23:51:46+00:00,9,Twitter for Android,@DLoesch He posted a link that indicated the Wuhan virus was man made.
2020-01-31 23:51:42+00:00,0,Twitter Web App,"Hong Kong to NY flight sells for $201 — with a layover in Wuhan - Business Insider https://t.co/wYCIBi0Zud 

are you fucking kidding me?"
2020-01-31 23:51:36+00:00,0,Twitter for Android,Unless you are from Wuhan.....then right now you are not welcome 😂
2020-01-31 23:51:31+00:00,1,Twitter for iPhone,CDC issues mandatory #quarantine for first time in more than 50 years to #Wuhan passengers in California https://t.co/GJJDgLBNLo #CoronaOutbreak
2020-01-31 23:51:17+00:00,0,Twitter for iPhone,UPDATE: This is just a portion of Hubei Provence believed to be Wuhan.
2020-01-31 23:51:08+00:00,2,Twitter Web App,"@simoncoveney I posed a question to you earlier Simon, to which I have not had an answer. What are you doing to get Irish citizens out of China right now? My husband is stranded there and his flight has been cancelled! Sending help to Wuhan is not enough. Problem is country wide. Any answers?"
2020-01-31 23:51:06+00:00,0,Twitter Web Client,Three Irish citizens evacuated from Wuhan begin fortnight in UK quarantine (via @thejournal_ie) https://t.co/cBBsFasU92
2020-01-31 23:51:01+00:00,3,Twitter Web App,"2 confirmed #Coronavirus victims stayed for some days in a hotel in York before getting sick. The hotel was advised to seal their room for a ""deep clean"" (still to be carried out) &amp; told it was fine to continue trading.
This Wuhan virus is from the same family as cold virusses. https://t.co/WMudGtdmr0"
2020-01-31 23:50:57+00:00,0,Twitter for iPhone,"AI lifts 366 from Wuhan, to be isolated in Delhi-NCR camps#global effort to contain spread https://t.co/BN8cEottl7"
2020-01-31 23:50:32+00:00,0,dlvr.it,Coronavirus: CDC Puts Americans Who Left Wuhan Into 'Unprecedented' 14-Day Quarantine https://t.co/vkSed6MemF via @josephjett https://t.co/e46JTPaOvy
2020-01-31 23:50:23+00:00,1,Twitter for iPhone,"Politics may have stalled information in Wuhan coronavirus crisis, scientist says https://t.co/pV5FKJeUJ4"
2020-01-31 23:50:21+00:00,1,Twitter for Android,"@zhanglayixing2 Meng niu group (纯甄) donated for wuhan.
So he reposted it ❤"
2020-01-31 23:50:20+00:00,0,Twitter for Android,"Fourth case of novel coronavirus confirmed in Canada. Student visited Wuhan, landed back on 23rd, wore mask on plane, felt ill on 24th, self-isolated, and now feeling better.

No one is tracking down passengers that sat next to her on flight as ""no risk"".
https://t.co/Epsv4r7Fmp"
2020-01-31 23:50:17+00:00,2,Twitter Web App,"@cmyeaton @TAlexPerkins Using locations Wuhan travelers tweeted from we tracked the spread of #coronavirus. Cases expected in Saudi Arabia &amp; Indonesia. Co-authors: @MOUGK, @BogochIsaac, @johnbrownstei , Thomas Brewer, @rreithinger. Here the report with our analysis result: https://t.co/7wc8jlQIl0. https://t.co/MQpKInXDXk"
2020-01-31 23:50:16+00:00,0,Twitter for iPhone,"@nntaleb Agree on hysteria. But would sit next to someone from Wuhan at epicenter? It’s for sure be bigger than SARS , doesn’t diminish severity of people who get sick from it"
2020-01-31 23:50:08+00:00,0,Twitter for Android,@TrueInd26978997 @airindiain @IndiGo6E @HardeepSPuri Bhai only this airline and it's employees has shown the courage to travel to Wuhan to get back our fellow Indians irrespective of their support for @BJP4India @INCIndia or @AamAadmiParty !! Show some respect!!
2020-01-31 23:50:08+00:00,0,Twitter for iPhone,Live tracking #coronarvirus  #wuhan https://t.co/NsHE8IEBHb
2020-01-31 23:49:53+00:00,0,Twitter for iPhone,"@chrismurphys If Christmas Island is safe enough to repatriate the🇦🇺stuck in Wuhan, I challenge the PM @ScottMorrisonMP to take your wife &amp; daughters there so the rest of🇦🇺knows it is safe. Not joking.#ScottFromMarketing"
2020-01-31 23:49:37+00:00,4,Twitter for iPhone,"@Kate_OKeeffe @pspoole @aviswanatha @Harvard @UF @MoffittNews @UCLA @NIH @MDAndersonNews @EmoryUniversity @SenTomCotton @WHO @netflix Last tweet was obv speculation, but your mind can’t help &amp; wonder after researching #2019nCoV, learning about Chinese spies in🇨🇦+🇺🇸, &amp; top it off by watching #Pandemic on said research &amp; mutated airborne #coronavirus potentially killing 65million🤯🥶
FACT:👇#Wuhan Reporter 1/29✅ https://t.co/WRVh8uEDb9"
2020-01-31 23:49:34+00:00,0,Twitter Web App,"@labor_trash I don't believe Wuhan was the start of the bionic virus the virus is changing and it started in nov 15 Mongolia .
They are only saying Wuhan because it suits their time frame of aware .Because Before then they where detaining people how spread rumor's about a virus ."
2020-01-31 23:49:34+00:00,0,Twitter for iPhone,"@ciudss U said it yourself, the virus IS the issue not the chinese people. Its not like they can leave the virus back in Wuhan and be going to places like theyre sure they dont got the virus."
2020-01-31 23:49:31+00:00,0,Twitter Web Client,Wren's Week: Bridget McKenzie and the Wuhan virus won't go away https://t.co/GyVP1C9AqQ @IndependentAus
2020-01-31 23:49:28+00:00,0,Twitter for Android,"@nigeriacdc @MedburyNG @NaijaFlyingDr
@GuardianNigeria
@NGRPresident
Recommended for all clinicians &amp; health officials:

Epidemiological and clinical characteristics of 99 cases of 2019 novel coronavirus pneumonia in Wuhan, China: a descriptive study
https://t.co/FCTqcf3qqQ"
2020-01-31 23:49:21+00:00,0,Twitter for iPhone,"I am no conspiracy theory fan, but this finding tally’s the recent news in China whereby the leading medical expert Pro. WANG Guanfa who contracted the #coronarvirus during his field trip #Wuhan, got cured and recovered by taking this medicine for -AIDS:-👇 https://t.co/516boX7Cvq"
2020-01-31 23:49:13+00:00,0,Twitter Web App,@himay @steffanwatkins It’s improbable that viral leaks beginning at the epicenter (epidemic epicenter?) of Chinese Spiez was a naturally occurring phenomena. Sorry that’s my actual point from my first tweet. Cotton shouldn’t be airing the radiowaves about Chinese Spiez being in Wuhan.
2020-01-31 23:49:10+00:00,1,Twitter for iPhone,"Though most local residents are holed up at home due to the #newcoronavirus, the sun has been shining on #Wuhan. The near empty streets have been brightened up by the sunny weather. https://t.co/Fxv3M6kbRW"
2020-01-31 23:49:07+00:00,5,Twitter Web App,"OUTCRY Builds Over Australian #CrimeMinister @ScottMorrisonMP s Plan To Quarantine Wuhan Evacuees On Off Shore Detention Gulag. For Years The LNP Has Illegally Detained Refugees &amp; Asylum Seekers , Trying To Reach Australia By Boat , In These Gulags
https://t.co/nYyWppFYoi"
2020-01-31 23:48:59+00:00,0,Twitter Web Client,Satellite photos show the deserted streets of Wuhan as the city enters its 8th day of quarantine https://t.co/IAfXf3hDnS via @businessinsider
2020-01-31 23:48:38+00:00,2,Twitter for iPhone,"Sri Lankan airlines flight leaves Wuhan with 33 Sri Lankan students and family

#SrilankanAirlines #wuhan #china
#CoronavirusOutbreak #coronavirus https://t.co/LkD8weaGde"
2020-01-31 23:48:32+00:00,0,Twitter for iPhone,"If Christmas Island is safe enough to repatriate the🇦🇺stuck in Wuhan, I challenge the PM @ScottMorrisonMP to take your wife &amp; daughters there so the rest of🇦🇺knows it is safe. Not joking.#ScottFromMarketing @tanya_plibersek @AlboMP @DanielAndrewsMP"
2020-01-31 23:48:23+00:00,0,Twitter for Android,"Last night, I went on a dinner date with a Chinese from Wuhan City. She was coughing and had high fever. After having bat soup for dinner I brought her home and we french kissed. 

Do you think that was a bad dinner date?"
2020-01-31 23:48:21+00:00,0,Twitter for iPhone,Lol when you become racist and a murder by stating the virus came from wuhan cuz it did
2020-01-31 23:48:13+00:00,0,Twitter for iPhone,"Because of the poor health habits of the Chinese people, the spontaneous symptoms of Wuhan pneumonia virus and common cold symptoms have not made a preliminary diagnosis to prove the infection.

to Central Epidemic Prevention Command Center."
2020-01-31 23:48:02+00:00,0,Twitter for Android,"If death tolls are only around 100, they wouldn't need to burn bodies. China has lied about Uyghur/Kazakh &amp; other death tolls in concentration camps, now with Wuhan virus."
2020-01-31 23:48:02+00:00,2,Sprout Social,"Public Health Officer Orders Quarantine After Passenger From Wuhan Attempts To Leave Military Base
https://t.co/jzfWarsiuC"
2020-01-31 23:47:51+00:00,1,Twitter Web App,Sounds like they're nixed for reporting that some Indian scientists (likely hastily and without yet being peer reviewed) say Wuhan virus and HIV are too similar for the former to happen by nature/chance. But scientists make claims that end up false and media report them every day
2020-01-31 23:47:45+00:00,0,Twitter Web Client,Comprehensive update coronavirus:  Wuhan virus; Travel bans; Economic impact; What was known in December? h/t Axios newsletter  https://t.co/MVPHSixWzp
2020-01-31 23:47:44+00:00,0,Twitter for iPad,"Police in Wuhan have detained at least eight people for “spreading rumours” about the virus, according to state media.
Those eight arrested were doctors, including one who contracted the virus while treating patients."
2020-01-31 23:47:42+00:00,0,Twitter for Android,"Why don't we have special medical team to look at all passengers coming from different countries at #indiragandhiinternationalairport in Delhi? Wuhan might be where virus started, but there are confirmed cases around the world. 

#WuhanCoronavirus 
@AmitShah @PMOIndia"
2020-01-31 23:47:37+00:00,0,Twitter for Android,@badiucao Send me your adress in Wuhan.
2020-01-31 23:47:33+00:00,0,Twitter for iPhone,"Coronavirus: US agency orders mandatory quarantine for Wuhan evacuees.’preparing as if this were the next pandemic, hopeful still that this is not, will not be the case,’ CDC official. Passengers will be held at airbase in southern California for 14 days fromtime they left China https://t.co/vdujswXz3m"
2020-01-31 23:47:32+00:00,0,Twitter for iPhone,"Amid health concerns surrounding the coronavirus outbreak in the Chinese city of Wuhan, Japan is bracing for a possible deadly contagion. #OnAssignment for @swimswamnews"
2020-01-31 23:47:31+00:00,0,Twitter Web Client,"The Wuhan coronavirus seems to have a low fatality rate, and most patients make full recoveries. Experts reveal why it's causing panic anyway. https://t.co/cdEN3BJZJZ via @businessinsider"
2020-01-31 23:47:23+00:00,0,Twitter for Android,"nCoV-2019/Wuhan is overrated.
Source: https://t.co/gbobQaGJfV https://t.co/nn8JFD7ipT"
