Date Created,Number of Likes,Source of Tweet,Tweets
2021-04-30 23:32:38+00:00,2,Twitter for iPhone,"Sent flights to Wuhan when it was the epicentre but can’t bring home Aussies stuck in India!? 400k cases a day (underreported), people dying on the street, no beds in hospitals etc etc. Theyve been left to die and are now threatened with prison time. Disgusting #strandedAussies"
2021-04-30 23:31:40+00:00,2,Twitter for iPad,"@lkw1051 @FitzInfo @AndySlo30293431 @jntwyatt @NoWhiteGuiltNWG @KarenWinters3 @ChristophGottel @NotYizz @ds13_manon @atsumori5834 I was offline for a week and it was one of the first news i saw. 
Same lies on repeat for over a year now. From all over the world.

This was one of the first, from Wuhan. https://t.co/dHFN4rDFEc"
2021-04-30 23:31:37+00:00,0,Twitter for Android,"@SuibianWielder Yup, our ZHAN ZHAN deserves some peace and quiet after such a hectic period. Enjoy and savour the local delicacies of Wuhan GG 😋😋😍😍😍 #XiaoZhan肖战 💝💝💝"
2021-04-30 23:25:48+00:00,15,Twitter for iPhone,"“When we suspended flights to China we chartered a flight to Wuhan to pick up Australians &amp; take them to Christmas Island. Now what is Christmas Island being used for other than to lock up those clearly “dangerous” “criminal” family from Biloela.”

Love it, @JasonClareMP. #auspol"
2021-04-30 23:25:39+00:00,6,Twitter for Android,"@Vince34359049 @noplaceforsheep Interesting that this govt at the start of the pandemic brought  Australians home from Wuhan China using CI as the quarantine facility. So what has changed? Why can't this govt make ready dedicated quarantine facilities to bring Australians home?

Because they don't want to!"
2021-04-30 23:23:39+00:00,72,Twitter for Android,If Christmas Island was good enough to quarantine those evacuated from Wuhan and China at the start of the pandemic - why isn't it good enough now to be used for those stranded in India? I'm sure they won't mind the 'austere' conditions if they can get home.
2021-04-30 23:23:00+00:00,0,Twitter Web App,"@ten_honest @Outlaw_Country5 @ACTBrigitte At the time, it made sense, because China was ground zero of the pandemic (specifically Wuhan).

But no.  Banning travel to the PRC was xenophobic.  Though, the fact that it's the PRC means that there's something conspicuous involved, hence the necessity to inject racism anyway."
2021-04-30 23:22:02+00:00,28,Twitter Web App,"""...which made me feel distressed by his self-discipline. He can see the Wuhan Yangtze River Bridge &amp; the beautiful scenery of the Crane Tower from the window, but he can only look at it from a distance &amp; can't appreciate it closely. He can only sigh softly."" https://t.co/eGm2kU4mmL"
2021-04-30 23:22:00+00:00,31,Twitter Web App,"""...he who cloned himself into multiple selves, which made him smile. The other is the ""Wuhan"" daily common vlog series posted by the Studio. The taste of Wuhan specialities. People can't help but be reminded of the joy of Beijing snack tastings from before."" https://t.co/U4YFQIEUOq"
2021-04-30 23:21:09+00:00,0,Twitter for iPhone,"Team Biden will hold on to this Wuhan Virus like grim death. Just like they can’t let go of Trump!

Team Biden Extends Mask Requirement for Travelers Through September https://t.co/Th9qqu8qC9"
2021-04-30 23:21:07+00:00,0,Twitter for Android,@zzero000 @wanAnd0nly This is the same with Harvard researchers working with Wuhan doctors in figuring out treatments at the beginning of the pandemic. But politics later got in the way :(
2021-04-30 23:20:56+00:00,0,Twitter for Android,"@__fer_rei_ra__ @JassyMine69 @BNODesk I'm not Chinese mate but the fact is India, with a population nearly the size of China, is a fvcking nightmare at the moment. There's no health care, people are dying, literally in the streets. I have friends in Beijing, Wuhan and other places in China and none of that happened."
2021-04-30 23:17:21+00:00,0,Twitter Web App,"I understand why there are concerns about transmission in hotel quarantine and the high infection rate in India. But that's why Howard Springs exists. The Wuhan flights went to Christmas Island. It's not flash digs, but it's home....Problems can be solved. If there's a will."
2021-04-30 23:16:45+00:00,1,Twitter for iPhone,@Traveler3906 @_Kel_Varnsen_ @ahrehead @ziggystardad @JeffreySHarper1 @Vickie627 @diannePNW @Merry_Hippie @PoliticsPot @QuidRises @MistressRedWasp @Sinner_Lilith @Forseti_Pazzo @LadyOfTheOcean1 @RAGINxCAJUN @JonSmith922 @PATRIQT_1776 @mathmomma24 @4ever_patriot @PaulStetson13 @furcopalypse @RickySi16087724 @laylow88861429 @Brian_Alford @Emma34770971 @jeffnelsonnn @1Quetzalcoatl1 @atumpkins11 @MrChingonE @medwoman1 @henriziolkowski @JDW714 @Ihonestlydont19 @epitomeof3 @Lilpoo404 @jdd2169 @Lastplace_champ @besosinthehouse @DanielP58009529 @Patrici76267702 @chrisg409ubc @terryloohoo @DanieIGregg @PogueMoran @BSHerrle @thedemorats @therealmcteag @UnimpressedTX @BPeske @ConcernedinPV Why did China lie? Why did they shut off internal travel from Wuhan but left the international airport open? Why did the WHO lie? So many questions...
2021-04-30 23:16:14+00:00,2,Twitter for Android,"@SenselessWorld_ @RuDauntless @TibetPeople
#coronavirus Credit :
#China #Chinese #ChineseVirus #ChineseViruses #WuhanLab #Wuhan #ChinaMustFall #China_is_terrorist #ChinaMustPay #ChinaLiedPeopleDied #BoycottChina #BoycottChineseProducts #COVID19 #COVID19India #CoronavirusPandemic"
2021-04-30 23:15:28+00:00,0,Twitter for Android,@HouseForeign If @DrTedros doesn't allow Taiwan to be part of the Wuhan virus origin research team we know @DrTedros has been taking it up the rear from Xi. @SpokespersonCHN isn't it odd..
2021-04-30 23:15:05+00:00,0,Twitter Web App,@morefun00 Can I interest you in a timeshare opportunity in Wuhan?
2021-04-30 23:12:22+00:00,2,Twitter for iPhone,"Australians fly home from quarantine on Christmas Island after coronavirus evacuation from Wuhan - ABC News https://t.co/luLvDrE9ny

Why can’t we do this again??"
2021-04-30 23:12:09+00:00,0,Twitter Web App,"@BillBlair COVID-19, Wuhan virus, arrived in Canada from international travel. 100% of the first cases arrived by travel. 100% of UK, South African, Brazil, &amp; India's variants also arrived by int travel. &lt;2% from travel is seeding VOCs for 4th wave. Why play word games re COVID &amp; travel?"
2021-04-30 23:12:01+00:00,0,Twitter for Android,"@Kat_Mc_Art @JustDrew_2 @KKeneally @ScottMorrisonMP @AlboMP Fact still remains, there are plenty of federal facilities that could be used.

They used Christmas island to get people out of Wuhan. Why can't they do that again?"
2021-04-30 23:11:01+00:00,2,Twitter for iPhone,The United States stopping travel from India is raciest they didn’t let the Chinese Wuhan virus infect the world
2021-04-30 23:10:48+00:00,2,Twitter for iPhone,"@CalebJHull The hypocrisy is utterly disgusting. Can’t say Wuhan virus , but can say South African variant and Brazil variant. Make up your damn mind and stick to a agenda."
2021-04-30 23:07:26+00:00,32,Twitter Web App,"""“To this day all the coronaviruses most closely related to SARS-CoV-2 come from that Mojiang mine,” the scientists say, yet the Wuhan institute, which collected samples, has cloaked its research in obfuscation and secrecy."""
2021-04-30 23:07:19+00:00,1,Twitter for iPhone,@CountDelgado @ACTBrigitte So you say the same for the Spanish flu? How about West Nile virus? Or is it just Bc this fits your narrative and your fake anger 😂😂 The China virus is exactly what it was and what it should ALWAYS be called! It was developed there in a lab! Maybe the wuhan flu is better?
2021-04-30 23:02:30+00:00,2,Twitter for Android,@ThatRyanChap GIVE LOCAL PUBLIC HEALTH TEAMS CONTROL UNTIL WE DONT LIKE WHAT THEYRE DOING 🚨🚨🚨 join us on next week's indysage where we shout about guinea pigs.. tiring stuff this is. What do they think China did with large events in Wuhan? Not test anyone...
2021-04-30 22:59:34+00:00,0,Twitter for iPhone,"@scoshow23 @pisscrypt @Azazelolol @Mary_at_Work @CalebJHull Well it started in an animal market in Wuhan and you can trace the mutation back to SARS variants in bats so unless you can prove it was manufactured in a lab, it’s fairly obvious that it mutated just like every other disease in the world."
2021-04-30 22:59:18+00:00,0,Twitter for iPhone,@juliewhizbit just like in 2019 Wuhan fakery
2021-04-30 22:56:44+00:00,0,Twitter Web App,"@MarkBatin @LanceWayneBest @scary_brock @hrt6017 @ToberLana @JDW714 @LadyOfTheOcean1 @TomDoubting @Shopdogg2 @martuk56 @Thumper18560818 @ThereseOSulliv2 @chriscr66024638 @Flattielover @PennyLynn3 @jimaw63 @fuzzytoad @GuinnBonnie @DeanneLyons_ @Karen_Kong_ @lostandlovinit @CramerSez @DoctorSavage8 @markblei @OldStudentnow @Klee34036780 @GailMaga @Lou_SuzyKolb @laylow88861429 @Anti_Liberal3 @WarriorClayton1 @JimmyDeen40 @MinnesotaExpat @TheReelTruth_ @Allie4Christ @chrisg409ubc @IAMISjp @ClaraBell_Cow @r0xie_f0x @dermotjm9er @SlimJimJohn1 @JoeSameh @queenicarius @Maria_Not_Annie @Rm1EvoThe3rd @PamelaEdwards @America84895255 @mag_dog2020 @lanny33571893 Biden was referring to Trump calling it the China Virus and Wuhan Flu, not the travel bans"
2021-04-30 22:55:57+00:00,0,Twitter for iPhone,@RickLeeJames 3 million cases? According to who? @SkyNews ? @BBCNews ? Remember the dead bodies in Wuhan last year. This is another propaganda exercise which is sadly working. I wish everyone well no matter where they are in the world.
2021-04-30 22:54:07+00:00,100,Twitter for Android,"Why won't the Morrison Gov't charter flights to bring Australians home from India (and elsewhere) and quarantine them at Christmas Island - they did that before for Aussies stranded in Wuhan. This is a solution, not imposing punitive fines and gaol terms."
2021-04-30 22:54:00+00:00,3,Twitter Web App,"@OneTrueAsura @CoronaNLimes @TheQuartering Corona-virus is also not a new virus , its variant sars-cov2 was found in wuhan , similar to 2009 usa swine flu"
2021-04-30 22:53:18+00:00,131,Twitter for iPad,"Many of us have lost near and dear due to the Chinese Wuhan Virus since 2020, it's a waste of human life!"
2021-04-30 22:48:09+00:00,0,Twitter for Android,"Maybe corona isnt that bad, earth trying to control overpopulation by itself.
By itself I mean the Chinese lab in wuhan"
2021-04-30 22:47:48+00:00,2,Twitter Web App,"@CPHO_Canada COVID-19, Wuhan virus, arrived in Canada from international travel. 100% of the first cases arrived by travel. 100% of UK, South African, Brazil, &amp; India's variants also arrived by international travel. Why not limit international travel?"
2021-04-30 22:47:32+00:00,17,Twitter Web App,"The BLUF [Bottom Line Up Front] from my 3/8 article about the Wuhan Institute of Virology/Fauci/Shi &amp; how the world should approach China [article link in comment]
@BillyBostickson @Harvard2H @dasher8090 @joshrogin @BretWeinstein https://t.co/ORZjyur2fb"
2021-04-30 22:46:47+00:00,3,Twitter for Android,"@aprilon10584053 @LibertyMutual8 @disclosetv Yet the Dems are calling it the Indian Strain..Same shit different Pile..And it did Start in China..
Even Most of the News Anchors were calling it the China Wuhan Virus for a few Months"
2021-04-30 22:46:20+00:00,1,Twitter Web App,"@mookielynnbetts @Dodgers Also in addition to below, stop listening to Joe Rogan. Even HE says to stop listening to him. The dominant variant in the US is way more dangerous to young healthy people than the original strain from Wuhan. Sincerely urge you to give this a read:

https://t.co/aqQ3KYrkWQ"
2021-04-30 22:44:49+00:00,4,Twitter for iPhone,"American Lives Matter.  India/China brought COVID-19 into America flying from Delhi/Wuhan into West Coast/East Coast even though they knew were possibly COVID carriers. Our govt did not place these foreigners in quarantine as Taiwan did, and Americans deserve to know why. https://t.co/gQuT9wQirS"
2021-04-30 22:44:13+00:00,1,Twitter Web App,"@fordnation COVID-19, the Wuhan virus, arrived in Canada from international travel. 100% of the first cases arrived by travel. 100% of UK, South African, Brazil, &amp; India's variants also arrived by international travel. @JustinTrudeau plays word games re COVID to continue international travel"
2021-04-30 22:43:56+00:00,0,Twitter Web App,@RurDev_Kansas It’s unfreaking believable the Feds are putting a Wuhan style bio weapons lab in the center of our food supply
2021-04-30 22:43:24+00:00,0,Twitter Web App,@jimcramer @Clorox I heard they did a capital raise for Project Wuhan Lab (launching in 2022).
2021-04-30 22:41:50+00:00,5,Twitter for iPhone,@barriecassidy @SueChapo Last year we flew people from Wuhan to Christmas Island. Why not again now?
2021-04-30 22:41:26+00:00,0,Twitter for Android,"@Paulbruning66 @Hellharbour @emmadegotardi In Victoria, a traveller returning from Wuhan."
2021-04-30 22:40:56+00:00,0,Twitter for iPhone,"@dana_gee Everyone knows viruses can jump the species barrier but the open air market theory has been ruled out. You seem to figure the Wuhan lab theory has been ruled out, as well. Do tell us the real story."
2021-04-30 22:37:12+00:00,0,Twitter Web App,"Fauci Behind Wuhan COVID-19 Leak, WaPo Reporter Tells Joe Rogan
https://t.co/RwPVM6H7XC"
2021-04-30 22:36:37+00:00,10,Twitter Web App,"@clairlemon Lockdowns are not ""interventions"" or anything of the sort. Instead of being too prideful and stubborn to admit you were wrong and got caught up in hysteria, you should read up about the origin of lockdowns in Wuhan. Lockdowns are inhumane &amp; worthless."
2021-04-30 22:35:33+00:00,0,Twitter Web App,"COVID-19, the Wuhan virus, arrived in Canada from international travel. 100% of the first cases arrived by travel. 100% of UK, South African, Brazil, &amp; India's variants also arrived by international travel. @JustinTrudeau should not play word games re where COVID comes from."
2021-04-30 22:34:55+00:00,2,Twitter Web App,"@RurDev_Kansas Cell-based meat will be ""what's for dinner"" when famine hits the Kansas food supply B/C The National Bio and Agro-Defense Facility (NBAF) in Manhattan, Kansas will house several viruses and diseases with no cure or vaccines. 
Like Wuhan China had and whoops we got Covid Worldwide"
2021-04-30 22:34:14+00:00,0,Twitter for iPhone,"Educate YOURSELVES and be AWARE of/STOP medical (animal/human - virus/disease - genetic - test/creation) exploiting companies secrecy! PLUM ISLAND etc, WUHAN etc.  OUR world needs more of what we ALREADY have to solve issues! NOT more psychological/medical control capitalism!"
2021-04-30 22:32:44+00:00,1,Twitter Web App,"https://t.co/GFyI03qxXC via @AJEnglish 
Add that Mumbai consistently has the world's 3rd-worst sulphur dioxide lung-poisoning problem, up to 7x the safe daily av. after Wuhan and Chongqing (China) Mumbai-from traffic. SO2 forms sulphurous acid in lungs  p.s.ravenscroft@gmail.com https://t.co/qPaPK1auz2"
2021-04-30 22:31:42+00:00,1,Twitter for Android,"This sounds just as credible as their tour of Wuhan for @who delegation last month..

https://t.co/394yKe8xMO"
2021-04-30 22:29:43+00:00,32,Twitter for Android,"@LindaMottram @bhakthi It was a proud to be Aussie moment when last year we rescued Australians from Wuhan. Today, its a kick in the gut for everyone who chose to be an Australian. What happened to ""We are one.."" and a fair go? #auspol #COVID19India #covid19 #strandedAussies"
2021-04-30 22:29:26+00:00,2,Twitter Web App,My prayer today is that the India covid strain doesn't spread to the rest of the world as fast as it spread from Wuhan in a blink.Amen.
2021-04-30 22:29:14+00:00,0,Twitter Web App,@HalCorner Are you kidding It us called the Wuhan Virus for a reason!
2021-04-30 22:28:30+00:00,0,Twitter Web App,"PBS chronicles the pandemic ftom the beginning - sort of

Does tell how Drs Faucci,  Tedros &amp; WHO covered for China as

China stopped all domestic travel to-from Wuhan as it unleashed the #Wuhanbioweapon

#DEFUNDPBS https://t.co/B5iUbR2xq6"
2021-04-30 22:25:06+00:00,0,Twitter for iPhone,"Canadian Agency Probed, Sent Viruses to #Wuhan https://t.co/KhGXo271b2"
2021-04-30 22:24:05+00:00,0,Twitter for Android,"@SharpieDj @MichaelPSenger Either China hid the deaths or were maybe willing to sacrifice people in Wuhan to push the lockdown agenda. I personally think they knew how to treat and suppress it from day one, hence why it didn't spread like wildfire across the country like it did everywhere else."
2021-04-30 22:23:40+00:00,2,Twitter for iPhone,@CoronaNLimes @OneTrueAsura @cheesegraphs @TheQuartering CNN has referred to it multiple times as the “Wuhan Coronavirus” or “Chinese Coronavirus” 🤷🏽‍♂️
2021-04-30 22:20:39+00:00,0,Twitter for iPhone,"@nfdoomed Damn, aren't you the guy that opened a bat themed restaurant in Wuhan mid 2019?"
2021-04-30 22:18:01+00:00,2,Twitter for Android,"Tiran Shengxue Ice cream weibo update
#XiaoZhan肖战 #XiaoZhan #肖战 endorsement.

Deluxe ice cream congrats their spokesperson for ""a dream like a dream"" wuhan show ended successfully.

https://t.co/wKptm8BuCY

#XiaoZhanEndorsement
#XiaoZhanxDeluxe https://t.co/HP74SHfMPe"
2021-04-30 22:17:17+00:00,0,Twitter for Android,"@cnnphilippines PANDEMIC .....!   HUMAN MADE IS NOT MOTHER EARTH, NATURE ?
IS  LONG TERM PLAN BY P R (communist) China, 2020 Wuhan,China
Present Leader Xi Jinping """""""""""".  Idea"""""""""".  &amp; TACTIC.  TO SHAKE THE WORLD.  POPULATION 1.4 BILLION PEOPLE. Not effected ? They know solution."
2021-04-30 22:15:08+00:00,1,Twitter Web App,HR4: WaPo Investigation Says Fauci Behind Wuhan Leak + 60% Hospitalized W/Covid Have Received https://t.co/HZMyJQJBjQ via @BitChute
2021-04-30 22:10:29+00:00,0,IFTTT,"Don't Mention Wuhan Or China! #factcheck #usatoday

https://t.co/KGqS0j4lzo"
2021-04-30 22:09:57+00:00,2,Twitter for iPhone,I wonder if it turns out that COVID-19 truly did leak from the wuhan coronavirus lab what an appropriate response to China would be? Also what the ACTUAL global response would be?
2021-04-30 22:04:52+00:00,0,Twitter for Android,"@Steven_Chappell @Gyrohippo22 @MrUnlimited15 @JediCounselor @laurenboebert During the time, it wasn't a full pandemic and we all thought it was just a new case of the flu. Due to the amount getting it in Wuhan, shutting down travel to prevent more infected was best case."
2021-04-30 22:02:30+00:00,6,Twitter for Android,"@Shadi55723870 Realized, ChangJiang a Wuhan newspaper did posted about it with hashtag ""I am waiting for you in Wuhan"". https://t.co/osI6HARdNr"
2021-04-30 22:00:32+00:00,53,Twitter for iPhone,"@catturd2 It’s bizarre that we have UK , Brazilian , South African , Indian variant of the virus 🦠 
However no mutation or anything coming out of China / Wuhan ??? #ChinaVirus #ChineseVirus #WuhanVirus"
2021-04-30 21:59:25+00:00,1,Twitter Web App,@santoshkrshaw9 @akhand_9051 @huqian82 @zlj517 China has controlled the Novel Coronavirus and has provided anti-epidemic materials to all countries. Genetic comparisons showed that the new coronavirus strains found in the United States and Australia were more primitive than those found in Wuhan.
2021-04-30 21:56:54+00:00,0,Twitter Web App,"@Adriel_Kasonta Tell the Wuhan Virology Lab to also do vaccine next time, before accidentally leaking it to the world"
2021-04-30 21:56:48+00:00,4,Twitter for iPad,"@murpharoo Disgusted. Fed Govt evacuated people to Xmas Is fm Wuhan at start of pandemic. Why will they not act now? If we think we are such an advanced nation, we should be able to put a number of 
facilities up quickly anywhere with Ausmat teams to evacuate  people."
2021-04-30 21:55:16+00:00,0,Twitter for Android,@TrumpIsACreep @bori_que @KeithMalinak It came from China....what's wrong with blaming them especially considering their unwillingness to report accurate information or cooperate with cdc or with the investigation at Wuhan.  It was dumb people that decided to hate on individual Asians rather than the country
2021-04-30 21:53:28+00:00,0,Twitter Web App,@iamworldwin @China_Amb_India Because the media was so busy with calling it Wuhan-Virus.
2021-04-30 21:48:36+00:00,11,@healthpolicyw,"#SARSCoV2 #virus origins hunters: unlock missing data from #Wuhan lab, #batvirus sequences &amp; #Mojiang mine story in #Yunnan Province, say  international scientists on a quest https://t.co/nzc6B1dSIv @JamieMetzl @ColinDavdButler @R_H_Ebright @gdemaneuf https://t.co/fXg7w3WnfB"
2021-04-30 21:44:47+00:00,0,Twitter for Android,"Clues in 2018.
Infiltration of Local Government.
Manchester Councillor proclaimed Donald Trump more dangerous than Communist China.
Ironically, he stated Manchester is twinned with Wuhan.
Rabbit holes everywhere ffs.
Interview here.
@JamesDelingpole
https://t.co/loIPtywIIS https://t.co/selFNyCAPv"
2021-04-30 21:44:31+00:00,0,Twitter for iPad,@R_H_Ebright It’s been over a year....there are no wuhan records. Them bitches got burned a long time ago!
2021-04-30 21:44:13+00:00,0,Twitter Web App,@Star29014348 @RepVernonJones No...but I know that multiple scientists have been arrested....not just him. They were all working with Wuhan. How coincidental. And we were secretly funding Wuhan.
2021-04-30 21:43:16+00:00,3,Twitter for iPhone,"25,000 people die every day in India. 
What do they normally do with 25,000 bodies?
I’m sure a large percentage marked as Covid deaths have comorbidities. 
Remember the hoax of people collapsing in the streets of Wuhan?
This new fear feels a bit over the top, hence my suspicion."
2021-04-30 21:42:14+00:00,0,Twitter for Android,@INFJLOVE It was created in the Wuhan Lab and released intentionally.
2021-04-30 21:41:06+00:00,0,Twitter Web App,"@GirlRicho The WHO didn't investigate Wuhan until after it had been flooded by the Three Gorges dam and then completely let China off the hook.
They're as useless as tits on a bull."
2021-04-30 21:38:08+00:00,0,Twitter for Android,"@PoliticsForAlI @Shaun_F98 Treated like Guinea Pigs. The Tory Government loves using the  Liverpool area for risky projects.

Where did the UK Wuhan repatriation send people!

https://t.co/TnhFOKWPba"
2021-04-30 21:37:44+00:00,2,Twitter for iPad,"@LindaMottram @drvyom @MConleytyler @ABCReligion I agree with @drvyom. I hope the pm will practice his Christianity and repatriate #strandedAussies, listen to the doctors calling for the govt to build fit-for-purpose quarantine facilities. If he was able to do this for Wuhan, why not now? Christmas Is. is better than India now"
2021-04-30 21:36:10+00:00,1,Twitter Web App,"@Fetterman2022 @hale_razor Bad things named after their origin
Guinea Worm
German Measles
St. Louis Encephalitis
Spanish Flu
Lyme Disease

But there are many more.  For some odd reason the progressive left has given China and Wuhan an exemption because they are now woke to the massive harm it creates."
2021-04-30 21:31:17+00:00,0,Twitter for Android,"Did Cell Culture Experiments Lead to Increased Virulence of the Progenitor #Virus for Humans? https://t.co/jtHnxGMUsa #coronavirus #COVID19Vaccine #COVID19 #pandemic #Pfizer #BioNTech #covid #COVIDIOTS #WHO 🇨🇳#WorldHealthOrganization #healthcare
#Wuhan #Corona #COVIDEmergency2021"
2021-04-30 21:28:58+00:00,5,Twitter for Android,@NYFarmer &gt;&gt;&gt;---&gt;our school food program is so far off base it's utterly ridiculous there's not a reason in the world we should be letting them choke down this Wuhan China garbage juice / seriously the United States can fill all of these programs with us grown produce and fruits !!!!!! https://t.co/zG76WM4G7y
2021-04-30 21:28:40+00:00,0,Twitter for Android,@hari Wrong. Virus does identify borders. Have you seen any mutations in China in spite of the very famous pic of people celebrating in Wuhan swimming pool?
2021-04-30 21:28:15+00:00,8,Twitter Web App,"@RiffSkjerven @CalebJHull guess you can't say UK variant or South African variant then.  It is a Chinese virus developed by lab technicians in China and released,  possibly by accident. China also banned travel from Wuhan to China but allowed travel from Wuhan to US and Europe. (accidentally?)"
2021-04-30 21:24:44+00:00,0,Twitter for iPhone,@MuhammadKasse14 @takeheartmonica My town is STILL covered on bodies. Just like Wuhan. Dead people everywhere. https://t.co/pU0x8k4O4v
2021-04-30 21:24:35+00:00,0,Twitter for Android,"@theboyjai Dropping dead in the street, a la Wuhan didn't work, as it didn't happen anywhere else, even Covid central, Italy,at the time. Try the same trick twice, when it didn't work the first? https://t.co/uf6AYKRZYX"
2021-04-30 21:24:11+00:00,1,Twitter for iPhone,"@Ryan08300835 @bori_que @KeithMalinak It’s not a fact. It’s actually a gross mischaracterization. Never once did Biden call the travel ban xenophobic. It was all of Trump’s unnecessary scapegoating and China Virus, Kung Flu, Wuhan lab conspiracies."
2021-04-30 21:22:14+00:00,1,Twitter for iPhone,"It's Wuhan. good night,friends. https://t.co/tZYDsx0vDB"
2021-04-30 21:21:21+00:00,1,Twitter Web App,"@AlexBerenson Sharyl Attkinsson put out a pretty detailed report this week listing the reasons, based on what is curr known, why it is plausible this is a designer virus &amp; that it escaped from the Wuhan lab. Dr. F's name comes up often (lol). Wonder if the Chinese pols were caught offguard too"
2021-04-30 21:21:15+00:00,0,Twitter Web App,Is it a coincidence that places with the highest vaccination rates seem to be having a Wuhan virus infection surge? Or are we just misunderstanding the data?
2021-04-30 21:20:24+00:00,0,Twitter Web App,"@satishacharya These cartoons are blatantly sinister for following reason.

World over it's been a race against time to come with a vaccine to beat Wuhan virus. Researchers sacrificed their lives to achieve the unachievable. You want the trials to continue to next 10 years?  U must be arrested."
2021-04-30 21:20:07+00:00,1,Twitter for iPhone,Chinese virologist @DrLiMengYAN1 had claimed that COVID-19 was made in a Wuhan laboratory. also said that Chinese government was aware of the Covid-19 spread. #coronavirus #CoronaPandemic #manmade #COVID19 https://t.co/MHR0mIO5YW
2021-04-30 21:20:06+00:00,29,Twitter for iPhone,"The Wuhan one had people on giant inflatables at a thousand strong pool party with confetti and stuff. 

This looks disappointingly like a weird kind of leisure centre school disco."
2021-04-30 21:17:45+00:00,1,Twitter for iPhone,@RyanPekarek1 @SFoxFive @AP Got it. Let’s call it Covid 19 originating from Wuhan Chinaaa.
2021-04-30 21:15:53+00:00,1,Twitter for iPhone,"@Noone55183353 @j1mmyc81 @tara082580 @CarmineSabia @kaitlancollins @cindogg88 right. the “Wuhan Virus” is what everybody first called it. suddenly it became the “Chinese Virus” for what reason? not to be more accurate, that’s for sure."
