Date Created,Number of Likes,Source of Tweet,Tweets
2019-12-31 21:27:17+00:00,0,Twitter for Android,"Hong Kong takes emergency steps as mystery ‘pneumonia’ infects 27 in Wuhan

https://t.co/PKg45mqYpr"
2019-12-31 21:18:09+00:00,0,"Cheap Bots, Done Quick!",Wuhan become one of the top 10 global cities
2019-12-31 21:14:23+00:00,0,Twitter Web Client,Hong Kong takes emergency steps as mystery ‘pneumonia’ infects 27 in Wuhan https://t.co/fhKHAER63y via @scmpnews
2019-12-31 21:09:19+00:00,0,Twitter Web Client,Hong Kong takes emergency steps as mystery ‘pneumonia’ infects 27 in Wuhan https://t.co/9HTlcWjLTD via @scmpnews
2019-12-31 20:55:18+00:00,0,Instagram,"The Lord has done it again,, seeing another year. Happy 2020 @ Wuhan, China https://t.co/SM35ydmAte"
2019-12-31 20:51:36+00:00,1,Twitter Web App,"Hmm. Seafood market implicated? 🤔

""Chinese officials investigate cause of pneumonia outbreak in Wuhan"", https://t.co/VKVhTI62fP"
2019-12-31 20:41:52+00:00,21,TweetDeck,"#China, #Hubei: #cluster of #pneumonia cases. '' a gene sequencing company went to Wuhan for a preliminary test, and the test result was highly suspected of #SARS'' (SINA, https://t.co/TdcwCXZjRw)"
2019-12-31 20:22:19+00:00,0,TweetDeck,"#Pneumonia cluster of cases in #Wuhan, #China: complete coverage by Sina: https://t.co/q7lAQLPzdt"
2019-12-31 19:57:38+00:00,0,Twitter for iPhone,@john_jxw @arambaut @evogytis The Wuhan CDC are on the case. I do a lot of work with them. I’ll see what I can find out.
2019-12-31 19:57:26+00:00,7,Twitter for iPhone,Hong Kong takes emergency steps as mystery ‘pneumonia’ infects 27 in central Chinese city of Wuhan. https://t.co/PRehyMvl8F
2019-12-31 19:39:55+00:00,25,Twitter Web App,"27 cases of mysterious viral pneumonia reported in Wuhan, China, reminiscent of SARS &amp; bird flu. Most patients work at Huanan seafood market. Hong Kong has launched border screening. It's vital for China to be diligent, transparent, &amp; comply w/ #IHR. Must work closely w/ @WHO. https://t.co/j6CDPBkwci"
2019-12-31 19:38:16+00:00,13,Twitter for Android,"@yeungkachun216 @asahi This SARS is in WuHan not Hong Kong, babe"
2019-12-31 19:38:00+00:00,0,Twitter for iPad,Hong Kong takes emergency steps as mystery ‘pneumonia’ infects 27 in Wuhan https://t.co/uVxxN49P7J via @scmpnews
2019-12-31 19:35:23+00:00,1,Twitter Web App,"Mystery ‘pneumonia’ hits China’s Wuhan city as 27 hospitalised. Alert health dept. Nice. And great reporting: so far no human-to-human infection had occurred, and no medical staff had contracted the disease. That is trigger for badness. Happy New Year.
https://t.co/FF1ZGX7tr0"
2019-12-31 19:32:26+00:00,0,Twitter Web Client,Hong Kong takes emergency steps as mystery ‘pneumonia’ infects 27 in Wuhan https://t.co/XRBdDxji7Y via @scmpnews
2019-12-31 19:31:21+00:00,0,Twitter Web Client,Hong Kong takes emergency steps as mystery ‘pneumonia’ infects 27 in Wuhan https://t.co/gXucZPwwDZ - @scmpnews
2019-12-31 19:29:32+00:00,0,Facebook,Mystery ‘pneumonia’ hits China’s Wuhan city as 27 hospitalised https://t.co/Kd3H3plTWP
2019-12-31 19:27:39+00:00,8,Twitter for iPhone,"One to watch, particularly with the Lunar New Year holidays approaching. Chinese officials investigate cause of pneumonia outbreak in Wuhan | Article [AMP] | Reuters https://t.co/ZjjfkCcc5O"
2019-12-31 19:20:20+00:00,433,Twitter Web App,"A new, mysterious outbreak in China.
Symptoms are described #SARS -like, but there is no evidence yet of human-2-human transmission. And it’s centered around a fish market in Wuhan, not around live civets, as was the case with SARS. Still, merits watching.
https://t.co/FOBLtXPJrt"
2019-12-31 19:16:21+00:00,3,Twitter Web App,Follow @FluTrackers for rapid coverage of #Wuhan #pneumonia cluster + many other outbreaks. 👏👏👏
2019-12-31 18:54:57+00:00,0,Twitter for Android,"Hong Kong takes emergency steps as mystery ‘pneumonia’ infects 27 in Wuhan

https://t.co/zvRLTlNkpK"
2019-12-31 18:43:30+00:00,3,Twitter Web Client,Chinese officials investigate cause of #pneumonia outbreak in #Wuhan https://t.co/jkFdsn2zG3
2019-12-31 18:28:51+00:00,0,Instagram,"🏮Happy New Year!🏮It’s not a blessing,but a promise. @ Wuhan, China https://t.co/wta73nxHxl"
2019-12-31 18:22:17+00:00,15,Twitter Web Client,Is #SARS back? Chinese officials investigate cause of pneumonia outbreak in Wuhan https://t.co/1Ff6BUNYmN https://t.co/pEhjHwUxQP via @DailyMailUK
2019-12-31 18:19:37+00:00,0,Twitter Web Client,Hong Kong takes emergency steps as mystery ‘pneumonia’ infects 27 in Wuhan https://t.co/DaanDuzJpk via @scmpnews
2019-12-31 18:16:07+00:00,29,Twitter Web App,"Hong Kong takes emergency measures as mystery ‘pneumonia’ infects dozens in China’s Wuhan city.

Most patients worked at a seafood market and health workers are still trying to identify virus responsible.

https://t.co/QHHkHH8i3D https://t.co/t3MYXmsdMN"
2019-12-31 18:12:37+00:00,5,Twitter Web App,"Controlled release of adenosine from core-shell nanofibers to promote bone regeneration through STAT3 signaling pathway.  
| Zubing Li, Wuhan University |  
https://t.co/Rm3Wl6Nsa8 https://t.co/cFMClqT1GN"
2019-12-31 18:05:19+00:00,0,Twitter Web Client,Hong Kong takes emergency steps as mystery ‘pneumonia’ infects 27 in Wuhan https://t.co/1NfxMEp9m7 via @scmpnews
2019-12-31 17:55:02+00:00,265,Twitter for iPhone,"2019 gives us “just one more thing”.

Cluster of unknown viral origin pneumonia in Wuhan (pop: 11m)

🦠27 sick (7 severe), inc seafood market stallholders. 
🦠No human to human recorded yet. 

Tests for Flu &amp; SARS likely but not yet confirmed.

https://t.co/SGqigcGYxZ"
2019-12-31 17:49:19+00:00,1,Twitter for Android,"Coordinates: Wuhan Hankou River Beach.
I am a passerby and I don't know what happened.Taken 1 hour ago. https://t.co/uOvan2nD3M"
2019-12-31 17:42:16+00:00,3,Twitter Web App,Atypical pneumonia in Wuhan. Something to keep an eye on.
2019-12-31 17:36:15+00:00,10,Twitter for iPhone,Hong Kong takes emergency steps as mystery ‘pneumonia’ infects 27 in Wuhan https://t.co/iqzbwlMsYy
2019-12-31 17:35:34+00:00,1,Bloglovin,"#HK, CHP closely monitors #cluster of #pneumonia cases on #Wuhan, #Hubei... https://t.co/EaGwBdd9au on @bloglovin"
2019-12-31 17:29:38+00:00,1,Twitter Web App,Chinese health officials investigating Wuhan pneumonia cases amid SARS rumours /via @globeandmail https://t.co/Iv9aunWmN5
2019-12-31 17:24:57+00:00,0,Twitter Web Client,Chinese officials investigate cause of pneumonia outbreak in Wuhan https://t.co/mEIvixb6gu
2019-12-31 17:23:33+00:00,0,dlvr.it,Hong Kong takes emergency steps as mystery ‘pneumonia’ infects 27 in Wuhan - South China Morning Post from US News on:  https://t.co/HzfwUEmjHh
2019-12-31 17:21:34+00:00,0,Twitter for Android,"Mystery illness hits China’s Wuhan city as nearly 30 hospitalised
@SolomonYue please also let the world aware of the spread of disease from china again
 https://t.co/4COsEurWGi"
2019-12-31 17:19:54+00:00,2,Typepad,Hong Kong takes emergency measures as mystery ‘#pneumonia’ infects dozens in China’s #Wuhan city https://t.co/mS8wo57lrk
2019-12-31 17:18:05+00:00,0,dlvr.it,Norfolk News Hong Kong takes emergency steps as mystery ‘pneumonia’ infects 27 in Wuhan - South China Morning Post https://t.co/s9CLDaq8KK https://t.co/PochAokGEm
2019-12-31 17:18:02+00:00,0,Buffer,Hong Kong takes emergency steps as mystery ‘pneumonia’ infects 27 in China’s Wuhan city https://t.co/xK2i2GHeHF https://t.co/TnZtrF47nq
2019-12-31 17:12:42+00:00,0,Tweet-this-page,Hong Kong takes emergency measures as mystery ‘pneumonia’ infects dozens in China’s Wuhan city  Hong Kong takes e... https://t.co/N766jYQFZD
2019-12-31 17:10:36+00:00,0,Twitter for iPhone,Wuhan China then Guangzhou before the Philippines 🥵
2019-12-31 17:10:02+00:00,0,Twitter Web Client,"China investigates SARS-like virus as dozens struck by pneumonia via @dwnews 
https://t.co/hy6pBxH2ov 
#China #Wuhan #health #healthcare #doctors #pneumonia #flu #SARS #immunizations #vaccinations"
2019-12-31 16:57:17+00:00,0,Twitter Web App,Hong Kong takes emergency steps as mystery ‘pneumonia’ infects 27 in China’s Wuhan city - South China Morning Post https://t.co/swj7euG2Mq via @G
2019-12-31 16:56:51+00:00,5,Twitter for iPhone,"@colddayonmars I don’t think it’s an unreasonable concern, and no doubt the Chinese govt is pleased when an attractive lady farmer goes viral, but also China’s also really big and stuff goes viral over there too. My dad does consulting work in Wuhan. It has 11M people and is only 7th in size"
2019-12-31 16:51:50+00:00,0,Bitly,"#HK, CHP closely monitors #cluster of #pneumonia cases on #Wuhan, #Hubei (December 31 ‘19) https://t.co/n2DlEQiZF8"
2019-12-31 16:44:13+00:00,0,Twitter Web App,Unknown types of pneumonia has causes 27 incidents and 7 endanger patients in Wuhan China. Confirmed by local government.
2019-12-31 16:36:03+00:00,0,news2tw,"China investigates SARS-like virus as 27 struck by pneumonia in Wuhan, Hubei Provence. https://t.co/TfYwxZez5j"
2019-12-31 16:27:18+00:00,3,Twitter Web Client,Hong Kong takes emergency steps as mystery ‘pneumonia’ infects 27 in China’s Wuhan city https://t.co/995H9rcpNY via @scmpnews
2019-12-31 16:21:30+00:00,0,canadanewsmedia,Latest News Chinese health officials investigating Wuhan pneumonia cases amid SARS rumours - The Globe and Mail has been published on Canada News Media - https://t.co/oBLNfQ6UND #news https://t.co/aUH4uANAyw
2019-12-31 16:21:26+00:00,1,Twitter for iPhone,a little new year’s eve jaunt around soho. thinking about the things we are grateful for including joy luck’s wuhan noodles + each other !! https://t.co/ZlJdJ8tDVk
2019-12-31 16:20:03+00:00,0,Hootsuite Inc.,Mystery ‘pneumonia’ hits China’s Wuhan city; 27 hospitalised with 7 in serious condition | South China Morning Post https://t.co/DIbmwXHKq5
2019-12-31 16:16:08+00:00,0,dlvr.it,Hong Kong takes emergency steps as mystery ‘pneumonia’ infects 27 in China’s Wuhan city - South China Morning Post https://t.co/UD0yMH4dQR https://t.co/G6JF9Ek747
2019-12-31 16:10:15+00:00,0,Twitter Web App,"#China struck by mysterious #disease, investigates #SARS-like #virus as dozens struck by #pneumonia

https://t.co/BTzP1sgnC0
'#Epidemic' #fever #Wuhan"
2019-12-31 16:04:33+00:00,585,dlvr.it,Chinese health officials investigating Wuhan pneumonia cases amid SARS rumours https://t.co/AGropnRcJ6 https://t.co/OVGQrHHslq
2019-12-31 16:03:03+00:00,0,dlvr.it,Chinese officials investigate cause of pneumonia outbreak in Wuhan https://t.co/cMFLZgh7Kx
2019-12-31 16:00:17+00:00,1,SocialFlow,"Chinese news site The Paper reported 27 cases of viral pneumonia in Wuhan in December, citing unnamed health officials from the city.

https://t.co/5stXeIrHL8"
2019-12-31 15:43:57+00:00,0,Twitter Web Client,Hong Kong takes emergency steps as mystery ‘pneumonia’ infects 27 in China’s Wuhan city https://t.co/tosSS4FEXB via @scmpnews
2019-12-31 15:39:37+00:00,0,Twitter Web Client,Hong Kong takes emergency measures as mystery ‘pneumonia’ infects dozens in China’s Wuhan city https://t.co/U2nhe1x7IP via @yahoosg
2019-12-31 15:36:02+00:00,0,Twitter Web Client,27 cases of viral pneumonia reported in Central China's Wuhan City https://t.co/j2H4uyQ57h via @cgtnofficial
2019-12-31 15:34:09+00:00,0,Twitter Web Client,Hong Kong takes emergency steps as mystery ‘pneumonia’ infects 27 in China’s Wuhan city https://t.co/Q6rSvQ9VKd via @scmpnews
2019-12-31 15:19:51+00:00,0,Jetpack.com,Mystery ‘pneumonia’ hits China’s Wuhan city as 27 hospitalised https://t.co/3XvVSGhGV7 https://t.co/t31ft8ScLY
2019-12-31 15:19:18+00:00,0,Facebook,"traveling to Wuhan City, China from Terminal 1 Dubai International Airport Departure Area Gates D https://t.co/LS6O8mx5s5"
2019-12-31 15:00:40+00:00,62,Buffer,Haven’t decided where to go in #Wuhan tonight? Zhiyin Cruise will light up your night! You can red-carpet and time-travel to the past with fully dressed-up. But get ready! The drift-style multi-dimensional immersive drama won’t let you down. #VisitWuhan #WuhanShowcase https://t.co/vQX8bggeTy
2019-12-31 15:00:01+00:00,41,Twitter Media Studio,"#ChinaToday in case you missed it:
- Xi Jinping: 2020 a ""year of milestone significance"" for China https://t.co/wa2DJ5bHxP
- Carrie Lam visits HK police headquarters https://t.co/woSStv2Udh
- Cases of viral pneumonia reported in Central #China's Wuhan City https://t.co/G7NOyljesG https://t.co/BDffXi3Gry"
2019-12-31 14:29:21+00:00,0,Twitter for Android,"Vigilance begins in Hong Kong with mystery SARS-like illness in Wuhan, #China. All patients have ties to a seafood market. 
https://t.co/kDn64WuWD0"
2019-12-31 14:25:27+00:00,0,Twitter for Android,@thijskuiken Not the Tongji University in Shanghai. Its medical college and affiliated hospitals are actually in Wuhan.
2019-12-31 14:20:45+00:00,0,Twitter for iPhone,"“Most of the sick had visited a seafood market in the central city of Wuhan, and experts are investigating whether the disease is linked to it.”
 https://t.co/OsBNQUY2uU"
2019-12-31 14:19:15+00:00,0,Twitter for iPad,Mystery ‘pneumonia’ hits China’s Wuhan city; 27 hospitalised with 7 in serious condition https://t.co/LKR4gLvr00
2019-12-31 14:18:47+00:00,17,Twitter Web App,"@ProMED_mail Here is new information just released from the Wuhan Municipal Health Commission re. undiagnosed pneumonia. 
@hongying_li
 has translated this and we've submitted it to 
@ProMED_mail
https://t.co/shIcjuL7Bw"
2019-12-31 14:12:40+00:00,0,dlvr.it,Mystery ‘pneumonia’ hits China’s Wuhan city as 27 hospitalised - South China Morning Post https://t.co/yWg0P5yOG9 https://t.co/2bOXbOPJbV
2019-12-31 14:09:48+00:00,0,Jetpack.com,Mystery ‘pneumonia’ hits China’s Wuhan city as 27 hospitalised – South China Morning Post https://t.co/a7Jrxevfdy
2019-12-31 14:09:39+00:00,0,Twitter for Android,Chinese officials investigate cause of pneumonia outbreak in Wuhan https://t.co/1pI2hUNlSu
2019-12-31 14:08:07+00:00,0,Twitter for Android,"Mystery ‘pneumonia’ hits China’s Wuhan city as 27 hospitalised

https://t.co/GevMb9oWhf"
2019-12-31 13:46:03+00:00,0,news2tw,Chinese officials investigate cause of pneumonia outbreak in Wuhan https://t.co/7DwevFWXLA
2019-12-31 13:39:31+00:00,2,Twitter for iPhone,"Mainland media, not to mention the online rumors, suggest a suspected new outbreak of SARS or something like that around Wuhan.
https://t.co/JzdJ1dieDG"
2019-12-31 13:37:29+00:00,1,Twitter for iPhone,Mystery ‘pneumonia’ hits China’s Wuhan city; 27 hospitalised with 7 in serious condition https://t.co/1DWxULs3J1
2019-12-31 13:30:29+00:00,0,Twitter for Android,"Mystery ‘pneumonia’ hits China’s Wuhan city as 27 hospitalised

https://t.co/XW1cZ3eDE4"
2019-12-31 13:30:15+00:00,0,Facebook,Mystery ‘pneumonia’ hits China’s Wuhan city as 27 hospitalised https://t.co/r4kFAVfQ3r
2019-12-31 13:27:19+00:00,0,Twitter Web Client,Chinese officials investigate cause of #pneumonia outbreak in Wuhan https://t.co/dCWbUDQvo5
2019-12-31 13:23:40+00:00,0,Twitter Web Client,Mystery #‘pneumonia’ hits China’s Wuhan city as 27 hospitalised https://t.co/QSluBdNIQs di @scmpnews
2019-12-31 13:18:27+00:00,11,Twitter Web Client,Mystery ‘pneumonia’ hits China’s Wuhan city as 27 hospitalised https://t.co/fo6B0F9Xj0 via @scmpnews
2019-12-31 13:15:34+00:00,0,Twitter Web Client,191123  웨이션V WayV Fanmeeting in Wuhan - King of Hearts(Winwin Lucas Hend... https://t.co/UnpHxJLnT0 via @YouTube
2019-12-31 13:14:13+00:00,0,Twitter Web Client,191123 WayV - Face to Face Fancam Mix. from Wuhan FM https://t.co/JrzCye1iPi via @YouTube
2019-12-31 13:14:01+00:00,6,Twitter Web App,"""Since the start of December, hospitals in the city have admitted 27 patients – most of them stall holders at the Huanan seafood market – with a viral pneumonia of unknown origin. Doctors are yet to identify which virus is to blame for the outbreak"" #Wuhan #UndiagnosedPneumonia"
2019-12-31 13:11:59+00:00,21,Twitter Web App,"outbreak of pneumonia reported by Wuhan, under investigation. Said to be linked to seafood market? 
https://t.co/TVph6pZ22L
Important to learn what is being done to investigate aetiologies."
2019-12-31 13:03:38+00:00,0,dlvr.it,Mystery ‘pneumonia’ hits China’s Wuhan city as 27 hospitalised - South China Morning Post https://t.co/yWg0P5yOG9 https://t.co/tjae6zdlW9
2019-12-31 13:01:03+00:00,0,Jetpack.com,Mystery ‘pneumonia’ hits China’s Wuhan city as 27 hospitalised – South China Morning Post https://t.co/YH4UzBo8lm
2019-12-31 12:57:32+00:00,0,dlvr.it,Mystery ‘pneumonia’ hits China’s Wuhan city as 27 hospitalised - South China Morning Post https://t.co/rSQZNEC1kN https://t.co/Xd2ywgZjle
2019-12-31 12:57:32+00:00,5,dlvr.it,SCMP: Mystery ‘pneumonia’ hits China’s Wuhan city; 27 hospitalised with 7 in serious condition https://t.co/qFWYCs0I8V
2019-12-31 12:49:33+00:00,0,dlvr.it,Mystery ‘pneumonia’ hits China’s Wuhan city as 27 hospitalised - South China Morning Post https://t.co/rI0xWaShDf https://t.co/PyMDhF1mHT
2019-12-31 12:41:58+00:00,0,Twitter Web Client,Mystery ‘pneumonia’ hits China’s Wuhan city as 27 hospitalised https://t.co/sMmVhoocmz via @scmpnews
2019-12-31 12:30:08+00:00,0,Buffer,Michael Coston: China: Hubei Provincial Health Committee Statement On `Unidentified' Pneumonia In Wuhan https://t.co/4XjdlRmeCQ
2019-12-31 12:22:50+00:00,2,Twitter Web App,Mystery ‘pneumonia’ hits China’s Wuhan city as 27 hospitalised https://t.co/ivtMOhEfFz via @scmpnews @DavidKotokGIC #fishflu?
2019-12-31 12:21:02+00:00,0,dlvr.it,Chinese officials investigate cause of pneumonia outbreak in Wuhan https://t.co/R7eluZP6Lz
2019-12-31 12:02:05+00:00,0,Twitter Web App,"#ArmyChief on China: Transgressions occurring due to differences in perception on where Line of Actual Control lies. Post Wuhan Summit, strategic directions were issued on how to maintain peace on the border. As its result, there has been a lot of improvement at the ground level."
2019-12-31 11:47:49+00:00,3,Twitter for Android,I am currently based in Wuhan. Don't worry. I'm safe.  https://t.co/OCawUj1ZKi
2019-12-31 11:44:46+00:00,0,Bitly,Mystery ‘pneumonia’ hits China’s Wuhan city; 27 hospitalised with 7 in serious condition | South China Morning Post https://t.co/40kIsGL0fh
2019-12-31 11:40:00+00:00,0,Buffer,"Michael Coston: China: 27 Cases of `Atypical Viral Pneumonia' Reported In Wuhan, Hubei https://t.co/pAyhym3Cy2"
2019-12-31 11:38:09+00:00,2,Twitter for iPhone,"Avian Flu Diary: China: 27 Cases of `Atypical Viral Pneumonia' Reported In Wuhan, Hubei https://t.co/DrcHMOMr6F"
2019-12-31 11:32:05+00:00,0,Twitter Web App,"Army Chief on China: Transgressions occurring due to differences in perception on where Line of Actual Control lies. Post Wuhan Summit, strategic directions were issued on how to maintain peace on the border. As its result, there has been a lot of improvement at the ground level. https://t.co/m5jwsY0iGq"
2019-12-31 11:27:55+00:00,195,Twitter Web App,"Army Chief on China: Transgressions occurring due to differences in perception on where Line of Actual Control lies. Post Wuhan Summit, strategic directions were issued on how to maintain peace on the border. As its result, there has been a lot of improvement at the ground level. https://t.co/oVtgCFtjga"
2019-12-31 11:26:46+00:00,0,erased12789972_dBb7C1VYUz,CHP closely monitors cluster of #Pneumonia #Cases on Mainland - https://t.co/Ucr20f977h #Agenparl #Health #Respiratory #Wuhan #AgenparlEnglish #SocialNetwork
2019-12-31 11:17:44+00:00,10,Twitter for Android,"The @FluTrackers thread on the 27 viral atypical pneumonia cases in Wuhan, Hubei province, China - December 31, 2019.
Worth watching for further detail.
h/t @ironorehopper
https://t.co/pw2J35LkPy"
2019-12-31 11:15:56+00:00,0,Twitter Web Client,Mystery ‘pneumonia’ hits China’s Wuhan city as 27 hospitalised https://t.co/9xRFbcVqfs via @scmpnews
2019-12-31 11:15:04+00:00,3,Twitter Web Client,Chinese Officials Investigate Cause of Pneumonia Outbreak in Wuhan https://t.co/6uSbPGivtZ
2019-12-31 11:10:33+00:00,5,Echobox,News of the pneumonia outbreak in Wuhan leads to speculation online that it might be linked to SARS. https://t.co/RYTx29B5Qh
2019-12-31 11:09:04+00:00,0,dlvr.it,Chinese officials investigate cause of pneumonia outbreak in Wuhan https://t.co/sQu4LkRNuK https://t.co/Rc07eeD7Lq
2019-12-31 10:42:24+00:00,0,Twitter Web App,AFD Blog `Hong Kong &amp; Taiwan Take Notice Of Unidentified #Pneumonia Outbreak In Wuhan'  https://t.co/uNrxgyOHPq
2019-12-31 10:37:35+00:00,3,Twitter Web App,@MackayIM I just read this from the news. Wuhan is a national hub for virus research. They should be able to figure this out.
2019-12-31 10:22:36+00:00,2,Twitter for iPhone,#SARS outbreak in #Wuhan?
2019-12-31 10:08:36+00:00,27,Twitter Web App,"2⃣0⃣1⃣9⃣ SUMMARY

4⃣2⃣ Outrights hit for us this year.
Those were the biggest ones:

25/1 Rybakina 🇰🇿 (Bucharest)
25/1 Sabalenka 🇧🇾 (Wuhan)
22/1 Bautista Agut 🇪🇸 (Wimbledon Quarter)
20/1 Carreno Busta 🇪🇸 (Chengdu)
16/1 Hurkacz 🇵🇱 (Winston-Salem)
16/1 De Minaur 🇦🇺 (Zhuhai)"
2019-12-31 10:07:53+00:00,3,Twitter for iPad,@MayaPlass @SarahWardAU @FiveMetreStop @SDCHM @camwashdc @SOAS My grandpa is from Wuhan. So I can speak a little traditional Chinese. And I think the characters on it are 漢口 王恆豐 好料白决 如假包換. And Wang Hengfeng is the name of a time-honored brand which produced a lot of tobacco pouches during the Qing Dynasty.
2019-12-31 10:07:04+00:00,0,dlvr.it,Chinese officials investigate cause of pneumonia outbreak in Wuhan https://t.co/M2qhGxzE8J https://t.co/yr65mTfTYi
2019-12-31 10:01:29+00:00,0,Twitter for Android,"Mystery ‘pneumonia’ hits China’s Wuhan city as 27 hospitalised

https://t.co/k3RF3o8bg0"
2019-12-31 10:00:08+00:00,0,SocialFlow,"Chinese news site The Paper reported 27 cases of viral pneumonia in Wuhan in December, citing unnamed health officials from the city.

https://t.co/XIFCFjcTYp"
2019-12-31 09:58:38+00:00,0,Twitter for Android,"Pakistan boxing Federation want to send 5 boxers for Olympic Qualifying round being held in Wuhan China from 3rd to 14 February 2020..
#@nasir"
2019-12-31 09:58:36+00:00,2,Twitter for iPhone,@sci_questions exactly for the Wuhan lab! the officials at this moment denied its SARS. i personally think that qpcr should be rapid and easy enough to determine. the etiology of the outbreak is therefore probably still unknown.
2019-12-31 09:56:08+00:00,3,Twitter for iPhone,@hayesluk Have they confirmed it’s SARS? Wuhan has a very good microbiology lab with CoV expertise.
2019-12-31 09:50:26+00:00,2,Twitter Web App,AFD Blog `China: Hubei Provincial Health Committee Statement On `Unidentified' #Pneumonia In Wuhan' https://t.co/Ak15spH41W
2019-12-31 09:28:40+00:00,0,Bloglovin,"#China, Wuhan Central #Hospital said that #rumors of #SARS on the #Internet... https://t.co/4G7GSRvo90 on @bloglovin"
2019-12-31 09:28:39+00:00,0,Bloglovin,"#China, #Wuhan Municipal #Health #Commission notified a #cluster of... https://t.co/GHC5j324MV on @bloglovin"
2019-12-31 09:16:01+00:00,2,Twitter for Android,Mystery ‘pneumonia’ hits #China’s Wuhan city; 27 hospitalised with 7 in serious condition https://t.co/ywWuEAAVhX via @scmpnews
2019-12-31 09:06:44+00:00,0,Twitter Web App,"https://t.co/cIPw0CwMo4
follow my blog, to learn and purchase higu quality cinnamic series products from Wuhan Landmark Industry.

#cinnamic #cinnamon #chemicals #madeInChina"
2019-12-31 09:05:01+00:00,0,Twitter for Android,"Chinese officials investigate cause of pneumonia outbreak in Wuhan , more details : https://t.co/BWziu2PG0H"
2019-12-31 09:04:32+00:00,0,dlvr.it,Chinese officials investigate cause of pneumonia outbreak in Wuhan https://t.co/ocZcFFg3j6
2019-12-31 09:00:58+00:00,1,Twitter for iPhone,@SarahWardAU @FiveMetreStop @SDCHM @camwashdc @SOAS Just googled where Wuhan is...this is great! 😊
2019-12-31 08:59:32+00:00,19,Twitter for iPhone,A few people have asked me what we know about a sickness outbreak in the Chinese city of Wuhan. People on social media have even said they were worried about another SARS outbreak. It seems that these have been cases of viral pneumonia. Seems no medical staff infected so not SARS
2019-12-31 08:55:51+00:00,0,Twitter Web App,"#HKU microbiology professor Yuen Kwok-Yung refers to cases of “unknown pneumonia” in Wuhan city, China: The most probable cause would be a viral infection since it is wintertime. https://t.co/TqNmt13aJ2"
2019-12-31 08:55:25+00:00,0,Twitter Web Client,"#China, #Wuhan Seafood Market https://t.co/yFrrqB3HA5"
2019-12-31 08:55:18+00:00,5,Twitter Web App,"AFD Blog `China: 27 Cases of `Atypical Viral Pneumonia' Reported In Wuhan, Hebei' https://t.co/lehtlFEHgL   h/t @FluTrackers"
2019-12-31 08:55:13+00:00,0,Twibble.io,Chinese officials investigate cause of pneumonia outbreak in Wuhan https://t.co/ThKxCdva8v https://t.co/LuF1D7jQXG
2019-12-31 08:53:12+00:00,0,IFTTT,Chinese officials investigate cause of pneumonia outbreak in Wuhan ... more at https://t.co/TVCnYQWke7
2019-12-31 08:52:56+00:00,0,Bitly,"#China, #Hubei: #Wuhan #cluster of severe #pneumonia cases at Seafood Market: activity on the site still ongoing (ChinaNews) https://t.co/DJAyADdVhc"
